"ServiceDetailsID","ServiceID","Description","IGSTRate","IGSTAmount","HSNCode","QNTY","SparePart","Unit","DiscountRate","DiscountAmount","SalePrice","Amount","TaxableAmount","TotalAmount"
281,65,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,579.00
282,66,"Engine Work Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,37370.00
283,66,"Injector Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1700.00
284,66,"Injector Seating Washer",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,100.00
285,66,"Timing Kit",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3500.00
286,66,"Oil",0.00,0.00,0,6.00,," Lt",0.00,0.00,,0.00,0.00,2750.00
287,66,"Atf Oil",0.00,0.00,0,1.00,," Lt",0.00,0.00,,0.00,0.00,462.00
288,66,"Coolent Tank Cap",0.00,0.00,0,1.00,," Nos",0.00,0.00,,0.00,0.00,350.00
289,66,"Coolent",0.00,0.00,0,1.00,," Lt",0.00,0.00,,0.00,0.00,400.00
290,66,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,10000.00
291,66,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1530.00
292,66,"Old Balance",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,0.00
293,66,"Old Balance",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,0.00
294,67,"L.C",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
295,68,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1530.00
296,68,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
297,68,"Waste",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,50.00
298,68,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,600.00
299,68,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,15.00
300,69,"Pump Switch",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,5000.00
301,70,"Oil",0.00,0.00,0,7.00,," Lt",0.00,0.00,,0.00,0.00,3360.00
302,70,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,450.00
303,70,"Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
304,70,"W.D 40",0.00,0.00,0,150.00,," Ml",0.00,0.00,,0.00,0.00,135.00
305,70,"Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,700.00
306,70,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,8418.00
307,70,"Cabin Filter",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,400.00
308,70,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,4500.00
309,70,"Old Balance",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3500.00
310,71,"W.D 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
311,71,"Power Steering",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,7500.00
312,71,"Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
313,71,"Rotter Polish",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1200.00
314,71,"Oil",0.00,0.00,0,7.00,," Lt",0.00,0.00,,0.00,0.00,3360.00
315,71,"Oil Filter",0.00,0.00,0,1.00,," Nos",0.00,0.00,,0.00,0.00,450.00
316,71,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,45950.00
317,71,"Key",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1800.00
318,71,"Coolent",0.00,0.00,0,2.00,," Lt",0.00,0.00,,0.00,0.00,720.00
319,71,"Wheel Balancing And Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,900.00
320,71,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
321,71,"Cabin Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,275.00
322,71,"Door Handle",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,480.00
323,71,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,8000.00
324,71,"Full Water Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,600.00
325,71,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1005.00
326,72,"Cabin Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,450.00
327,72,"Oil",0.00,0.00,0,5.00,," Lt",0.00,0.00,,0.00,0.00,2256.00
328,72,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,288.00
329,72,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,400.00
330,72,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,94.00
331,73,"Battery",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,4000.00
332,73,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1400.00
333,73," Starter Solinode",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1800.00
334,73,"Brush",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,350.00
335,73,"Wire",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,400.00
336,73,"Clip",0.00,0.00,0,2.00,," Nos",0.00,0.00,,0.00,0.00,90.00
337,73,"I 20 Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
338,73,"I10 Nios",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
339,73,"Old Balance",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
340,73,"Advance",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,4500.00
341,73,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,340.00
342,74,"Cabin Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,450.00
343,74,"Painting And Denting",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,8000.00
344,74,"Oil",0.00,0.00,0,4.00,," Lt",0.00,0.00,,0.00,0.00,2160.00
345,74,"Oil Filter",0.00,0.00,0,1.00,," Nos",0.00,0.00,,0.00,0.00,470.00
346,74,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
347,74,"W.D 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
348,74,"Car Washing",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,400.00
349,74,"Double Side Tape",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,363.00
350,74,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
351,74,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,113.00
352,75,"Coolent Green",0.00,0.00,0,1.00,,"Lt",0.00,0.00,,0.00,0.00,400.00
353,75,"Diesel",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
354,75,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,653.00
355,75,"Pump Remove& Resetting Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
356,75,"Pump  Repairing",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,22800.00
357,75,"Dicount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,353.00
358,76,"Cabin Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,450.00
359,76,"Oring Change And Pressure Testing",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
360,76,"Gas & Oil",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
361,76,"Ac Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,700.00
362,76,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,238.00
363,76,"Oil",0.00,0.00,0,4.00,," Lt",0.00,0.00,,0.00,0.00,1920.00
364,76," Mechanical Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
365,76,"Dicount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,8.00
366,77,"Oil",0.00,0.00,0,4.00,,,0.00,0.00,,0.00,0.00,1680.00
367,77,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,310.00
368,77,"Airfilter",0.00,0.00,0,1.00,," Nos",0.00,0.00,,0.00,0.00,280.00
369,77,"Fan Position Adjustment Lock",0.00,0.00,0,1.00,," Nos",0.00,0.00,,0.00,0.00,650.00
370,77,"W.D 40",0.00,0.00,0,150.00,," Ml",0.00,0.00,,0.00,0.00,135.00
371,77,"Brake Fluid",0.00,0.00,0,500.00,," Ml",0.00,0.00,,0.00,0.00,270.00
372,77,"Decarbonising",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
373,77,"Coolent",0.00,0.00,0,1.00,," Lt",0.00,0.00,,0.00,0.00,400.00
374,77,"Clutch O-Ring",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,40.00
375,77,"Glove Box Lock",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,120.00
376,77,"Fuel Filter",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,760.00
377,77,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1700.00
378,77,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,345.00
379,78,"Lower Arm",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,1500.00
380,78,"Oil",0.00,0.00,0,3.00,," Lt",0.00,0.00,,0.00,0.00,1440.00
381,78,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,150.00
382,78,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
383,79,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,13304.00
384,79,"Key Duplicate&Ecm Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,11500.00
385,79,"Denting Labour",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,4500.00
386,79,"Ac Hose",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2800.00
387,79,"Petrol&Flush",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,600.00
388,79,"Oil",0.00,0.00,0,4.00,,"Ltr",0.00,0.00,,0.00,0.00,1680.00
389,79,"Oil Filter",0.00,0.00,0,1.00,,"Nos",0.00,0.00,,0.00,0.00,125.00
390,79,"Wd 40",0.00,0.00,0,1.00,,"Nos",0.00,0.00,,0.00,0.00,135.00
391,79,"Coolent",0.00,0.00,0,1.00,,"Ltr",0.00,0.00,,0.00,0.00,400.00
392,79,"A/C Gas&Oil",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
393,79,"Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,450.00
394,79,"Petrol",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
395,79,"Electrical Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3000.00
396,79,"A/C Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
397,79,"Mechanical Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,6000.00
398,79,"Advance Paid",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,36000.00
399,79,"Latch Assy",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,1714.00
400,79,"Hose Assy",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,929.00
401,79,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,137.00
402,80,"Oil",0.00,0.00,0,4.00,," Lt",0.00,0.00,,0.00,0.00,1680.00
403,80,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,310.00
404,80,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,600.00
405,80,"Dicount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,90.00
406,81,"Brake Shoe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2300.00
407,81,"Coolent",0.00,0.00,0,2.00,," Lt",0.00,0.00,,0.00,0.00,800.00
408,81,"Radiator Welding & Claeaning",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1800.00
409,81,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2400.00
410,81,"Temperature Sensor",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,650.00
411,81,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
412,81,"W.D 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
413,81,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2000.00
414,81,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,220.00
415,82,"Oil",0.00,0.00,0,500.00,," Ml",0.00,0.00,,0.00,0.00,240.00
416,82,"W.D 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
417,82,"Scaning",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
418,82,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2779.00
419,82,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
420,82,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
421,82,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,89.00
422,83,"Cabin Filter",0.00,0.00,0,1.00,," Nos",0.00,0.00,,0.00,0.00,250.00
423,83,"Gas And Oil",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1400.00
424,83,"O-Ring",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,100.00
425,83,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1800.00
426,83,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,50.00
427,84,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3077.00
428,84,"Scaning",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
429,84,"Receiver Coolent Tank",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
430,84,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2000.00
431,84,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,177.00
432,85,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
433,87,"Oil",0.00,0.00,0,4.00,," Lt",0.00,0.00,,0.00,0.00,1680.00
434,87,"Oil Filter",0.00,0.00,0,1.00,," Nos",0.00,0.00,,0.00,0.00,310.00
435,87,"Tag",0.00,0.00,0,4.00,," Nos",0.00,0.00,,0.00,0.00,40.00
436,87,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
437,87,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,30.00
438,88,"Condenser Welding",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
439,88,"Cabin Filter",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,950.00
440,88,"Gas & Oil",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1300.00
441,88,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1800.00
442,89,"Labour",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
443,89,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,920.00
444,89,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,20.00
445,90,"Denting And Glass Replace",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2000.00
446,90,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1441.00
447,90,"Coolent",0.00,0.00,0,1.00,," Lt",0.00,0.00,,0.00,0.00,400.00
448,90,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2000.00
449,90,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,341.00
450,91,"Oil",0.00,0.00,0,5.00,," Lt",0.00,0.00,,0.00,0.00,2400.00
451,91,"Coolent",0.00,0.00,0,1.00,," Lt",0.00,0.00,,0.00,0.00,360.00
452,91,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,250.00
453,91,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
454,91,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,10.00
455,92,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1485.00
456,92,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
457,93,"Spare",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,600.00
458,93,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1300.00
459,93,"Oil",0.00,0.00,0,1.00,," Lt",0.00,0.00,,0.00,0.00,480.00
460,94,"Valve",0.00,0.00,0,1.00,," Set",0.00,0.00,,0.00,0.00,2320.00
461,94,"Head Gasket",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,2100.00
462,94,"Valve Stemseal",0.00,0.00,0,1.00,," Set",0.00,0.00,,0.00,0.00,600.00
463,94,"Courier Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,100.00
464,94,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,6000.00
465,94,"Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
466,94,"Coolent",0.00,0.00,0,2.00,," Lt",0.00,0.00,,0.00,0.00,800.00
467,94,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
468,94,"Ac Pressure Switch",0.00,0.00,0,1.00,," Nos",0.00,0.00,,0.00,0.00,750.00
469,94,"Gas",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
470,94,"Coolent",0.00,0.00,0,2.00,," Lt",0.00,0.00,,0.00,0.00,800.00
471,94,"Tappet Cup",0.00,0.00,0,4.00,," Nos",0.00,0.00,,0.00,0.00,650.00
472,94,"Valve Guide",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
473,94,"Tappet Coin",0.00,0.00,0,6.00,," Nos",0.00,0.00,,0.00,0.00,450.00
474,94,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,5000.00
475,95,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
476,95,"W.D 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
477,95,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3860.00
478,95,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
479,95,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,130.00
480,96,"Diesel",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
481,96,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
482,97,"Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
483,99,"Rotter Polish",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
484,99,"Oil",0.00,0.00,0,4.00,," Lt",0.00,0.00,,0.00,0.00,2160.00
485,99,"Lower Arm Bush Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
486,99,"W.D 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
487,99,"Scaning",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
488,99,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
489,99,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,4304.00
490,99,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2200.00
491,99,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,234.00
492,100,"Blower Fan",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,2800.00
493,100,"Gas & Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1200.00
494,101,"Brake Oil",0.00,0.00,0,250.00,,"Ml",0.00,0.00,,0.00,0.00,135.00
495,101,"W.D 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
496,101,"Waste",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,50.00
497,101,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1200.00
498,101,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,20.00
499,102,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3278.00
500,102,"Lower Arm Bush Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,400.00
501,102,"Axel Bush Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
502,102,"W.D 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
503,102,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
504,102,"Front Rear Suspension Labour",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,4500.00
505,102,"Turbo Actuator",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1600.00
506,103,"Labour",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
507,104,"Labour For Glass Repalcing",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
508,105,"Pump",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,12500.00
509,105,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,545.00
510,105,"Oil",0.00,0.00,0,500.00,," Ml",0.00,0.00,,0.00,0.00,200.00
511,105,"Advance On Pump",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3500.00
512,107,"Diesel",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
513,107,"Coolent",0.00,0.00,0,1.00,," Lt",0.00,0.00,,0.00,0.00,400.00
514,107,"Cap Water Thermostat",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,2200.00
515,107,"Super Sealer Gray",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,85.00
516,107,"Cotton Waste",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,20.00
517,107,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
518,107,"Scaning",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,300.00
519,107,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,5.00
520,108,"Evaporator Assy",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3600.00
521,108,"Gas & Oil",0.00,0.00,0,,,"Full",0.00,0.00,,0.00,0.00,1000.00
522,108,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
523,108,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,900.00
524,109,"Coolent",0.00,0.00,0,1.00,," Lt",0.00,0.00,,0.00,0.00,400.00
525,109,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,870.00
526,109,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
527,109,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,70.00
528,110,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,350.00
529,110,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
530,111,"Scaning",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
531,111,"Oil",0.00,0.00,0,4.00,," Lt",0.00,0.00,,0.00,0.00,2160.00
532,111,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,942.00
533,111,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,110.00
534,111,"Brush Holder",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,950.00
535,111,"W.D 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
536,111,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
537,112,"Oil",0.00,0.00,0,4.00,," Lt",0.00,0.00,,0.00,0.00,1680.00
538,112,"Cabin Filter",0.00,0.00,0,1.00,," Nos",0.00,0.00,,0.00,0.00,350.00
539,112,"Water Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,400.00
540,112,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,607.00
541,112,"Brake Fluid",0.00,0.00,0,150.00,," Ml",0.00,0.00,,0.00,0.00,70.00
542,112,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
543,112,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,107.00
544,113,"Fly Wheel",0.00,0.00,0,1.00,," Nos",0.00,0.00,,0.00,0.00,28800.00
545,113,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
546,113,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,145.00
547,113,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3000.00
548,113,"Bulb",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,50.00
549,113,"Electrical Labour And Scaning",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
550,113,"Cabin Filter",0.00,0.00,0,1.00,," Nos",0.00,0.00,,0.00,0.00,700.00
551,113,"Courier Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
552,113,"Discount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,830.00
553,114,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1850.00
554,114,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
555,115,"Labour Charges",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,600.00
556,116,"Oil Filter",0.00,0.00,0,1.00,," Nos",0.00,0.00,,0.00,0.00,576.00
557,116,"Manifold Paking",0.00,0.00,0,1.00,,"Nos",0.00,0.00,,0.00,0.00,950.00
558,116,"Valve Cover Paking",0.00,0.00,0,1.00,,"Nos",0.00,0.00,,0.00,0.00,1100.00
